user_id,section_id,project_id,post_date,prompt,post_text,post_score,answer_date,answer_text,answer_score
33028,2,2,2019-02-28,SplitView not resizing NSTableView in subview correctly,<p>I have a 10.6 app that I am building on Lion with Xcode 4.3</p> <p>There is a horizontal split vi,2,2019-02-28,<p>When you allow an NSSplitView to make one of its subviews very small so that the subviews effecti,2
2068,3,3,2019-02-18,Redirecting input separated with spaces,<p>Hi I've a question about feeding inputs to this simple bash script I wrote. All it does is add a ,1,2019-02-18,"<p>Just change your shell to:</p>

<pre><code>#!/bin/bash
gcc -Wall -W -pedantic -std=c89 -g -O ""$@""",2
13033,1,2,2019-02-10,Windows 7 Apache2.4 httpd.conf file,<p>I'm running a windows server and my httpd.conf file got edited. Now my website at simonkurtisrhee,1,2019-02-10,"<p>You can refer to this <a href=""https://www.devside.net/guides/config/windows/httpd-conf"" rel=""nof",1
31256,2,3,2019-02-28,How to run TestNG tests pointed to a jar,<p>I am having a <strong>.Jar</strong> file that contains the files needed to runs on TestNG test.I ,3,2019-03-02,"<p>You can read the testng.xml and also run it programmatically without extracting the jar.</p>

<p>",1
7694,1,2,2019-02-23,Codeigniter add Exceptions to Config class,<p>Maybe it's a bit silly but does anybody thought about adding exceptions to Codeigniter Config Cla,2,2019-02-23,<p>this would probably be best if you brought it up in the codeigniter forums. that way ellislab can,1
25724,3,1,2019-02-19,Getting values into an array via scanf,<pre><code>.data arr: .long 0 0 0 0 0 0 0 0 0 0 arr_size: .long 10 in: .string %d .text .global main,0,2019-02-21,"<p>For reasons I cannot tell it works if I use %edi instead of %ecx as my index.</p>

<p>I still don",0
236,1,1,2019-02-24,Sql query to find out sum against individual id,<p>Suppose I have table like:</p> <p>name: table_money</p> <p><a href= http://i.stack.imgur.com/GZCz,1,2019-02-24,<p>To get the sum for each ID you need to group the results by the <code>id</code> column and apply ,2
30192,2,1,2019-02-15,android identify tablerow,<p>So is there any easy way to identify the tablerow clicked? I have a tablelayout with static data ,0,2019-02-15,<p><em>if you make your activity as an extension of <code>ListView()</code> and you put your options,1
46347,3,2,2019-02-17,PHP: Out of memory exception but I've already changed the memory_limit,<p>I was getting this error:</p> <pre><code>PHP Fatal error: Allowed memory size of X bytes exhauste,1,2019-02-17,<p>Well thank you for your tips. It's actually a code-design problem. This isn't my code (I've start,0
3512,2,3,2019-02-12,Converting FILE_NAME_INFORMATION to String in C#,<p>I'm using the function NtQueryInformationFile in C# to get information about and open file handle,-3,2019-02-13,"<p>I used this instead which was more stable in managed code:</p>

<pre><code>        var sbPath = n",-1
15326,1,1,2019-02-02,Draggable map - JQuery or HTML5,<p>Someone knows a JQuery plugin (may be something in HTML5) to create a map with elements that can ,1,2019-02-02,"<p>Here is this fantastic jQuery : <a href=""http://arborjs.org/"" rel=""nofollow"">Arbor.js</a></p>

<p",2
37844,1,1,2019-02-05,Drawing transparent ShapeRenderer in libgdx,<p>I have a drawn a filled circle using ShapeRenderer and now I want to draw this circle as a transp,25,2019-02-06,"<p>The following code is working for me in this case, maybe it will help someone else:</p>

<pre><co",86
39016,1,1,2019-02-24,Perl cgi updating a value in two different files,<p>I have a question about perl. There's a value in a file let say file.cgi and the value is:</p> <p,-1,2019-02-24,"<p>You could use CGI.pm param method to fetch the value from POST or GET parameters.</p>

<p><a href",0
24421,1,3,2019-02-22,Emacs Org mode feed does not display email body from gmail atom feed,<p>I have successfully pulled my Gmail atom feed into a org file with the following code</p> <p><cod,1,2019-02-22,<p>The problem is with org-feed-parse-atom-entry. It doesn't provide access to all of the xml elemen,5
9964,1,1,2019-02-18,Why do I have to pass libraries in the end of linker line?,<p>Command like this will work:</p> <pre><code>(LD) $(LDFLAGS) -o reip.app newlib/crt0.o reip.o rene,0,2019-02-18,<p>I can't answer you as to why you think it might have worked before.  But I can tell you why it do,5
37553,1,2,2019-02-27,javascript: how to append div in begining of another div,<p>I have a div and i want to append another div inside it. but by using <code>appendChild()</code> ,1,2019-03-07,"<blockquote>
  <p>use 'item.insertBefore(newDiv, item.firstChild);'</p>
</blockquote>",2
33078,3,1,2019-02-22,Running a Docker image command in a mounted folder,<p>I'm trying to execute <code>lein run</code> in <a href= https://index.docker.io/u/jphackworth/doc,3,2019-02-22,<p>You can use <code>-w</code> param for <code>docker run</code>. This parameter is useful for speci,8
4722,3,1,2019-02-05,drawViewHierachyInRect draws iPad at wrong orientation,<p>I’m trying to take a screenshot of my iPad application and create a <code>UIImage</code> which I ,2,2019-02-05,<p>You can call it on the root view controller's view instead. That has the same content as the wind,2
8144,3,3,2019-02-05,Ruby on Rails: Value of database field depends on how accessed?,<p>I have an e-commerce application that is exhibiting strange behavior. The product is a training c,0,2019-02-05,<p>This is kind of an awful way to go about updating things like this. I hope you have a good unit o,0
27872,3,1,2019-02-10,How to map multiple beans in Mybatis?,<p>I have two beans (1) <strong>CarBean</strong> and (2) <strong>WheelBean</strong> as follow</p> <p,1,2019-02-10,<p>You can map as many as you want but <code>MyBatis</code> will provide query result through a meth,1
17973,2,1,2019-02-07,Does the call $().SPServices.SPGetCurrentUser() pull data from AD or SP User Profiles?,<p>I am currently debugging a Sharepoint 2010 website and hitting an error when the debugger hits th,1,2019-02-12,"<p>From what I know it pulls information from Active Directory and not User Profiles, I have tried a",2
18510,1,2,2019-02-23,Different return types of abstract method in java without casting,<p>I am trying to implement and override a method with different return types without being forced t,3,2019-02-23,"<p>In your example, classes <code>C</code> and <code>D</code> will not compile. The overridden metho",16
781,3,2,2019-02-14,Filtering both columns of an array with different limits and keeping only rows that meet both,<p>I am attempting to combine 2 column matrices in Matlab into one; example (Two 20x1 matrices into ,0,2019-02-14,"<pre><code>a = rand(1,20)';
b = rand(1,20)';
</code></pre>

<p>create a mask analyzing both vectors:",2
11791,2,3,2019-02-06,Set canvas size in deezer sdk,<p>I'm trying to set the canvas height via the Deezer JS sdk.</p> <p>I'm using the following code:</,0,2019-05-11,<p>You should use the <code>DZ.canvas</code> object instead of <code>DZ.deezer</code> as follows:</p,2
23353,3,1,2019-02-18,Drupal does not support dollar sign for jQuery and its breaking my facebook?,<p>The moment I include the Facebook API I get the error:</p> <pre><code>Uncaught ReferenceError: $ ,0,2019-02-18,"<blockquote>
  <p>How can I make Drupal support $</p>
</blockquote>

<p>To make it work just wrap yo",2
42995,3,2,2019-02-26,spring mvc 4 Return JSON in an infinite loop,<p>entity :</p> <pre><code>class A{ private int id; @oneToMany(mappedBy = a ) private List&lt;B&gt; ,1,2019-02-26,<p>I would suggest <strong>not to use</strong> circular references between your objects for <a href=,1
33138,3,2,2019-02-02,Angular JS not loading view,<p>I'm trying to get my first AngualarJS app going but it won't work for some reason. Been googling ,1,2019-02-02,"<p>I would like to start with advising you to follow <a href=""http://docs.angularjs.org/tutorial/ste",2
11259,1,3,2019-02-24,Work with the stdout of some other process (created with Popen),<p>I would like to count the number of lines written to <code>stdout</code> by a process (here unrar,0,2019-02-24,"<blockquote>
  <p>I'm looking for an easier solution without using another thread, etc. I don't mind",1
16632,2,2,2019-02-20,RSpec not loading routes when namespacing directories,<p>For easier organization I'd like to namespace a couple folders under my /spec directory. So rathe,1,2019-02-20,"<p>I think, this is due <a href=""https://github.com/rspec/rspec-rails/blob/master/lib/rspec/rails/ex",2
13250,3,2,2019-02-03,LINQ to Entities and SQL Injection,<p>I've seen a couple of conflicting articles about whether or not L2E is susceptible to SQL injecti,9,2019-02-03,"<p>In your example you're using a variable (<code>userSuppliedString</code>), so it will be paramete",9
7203,2,1,2019-02-17,how to change the name of project in vc++ 2008( in vs2008),<p>I have created a vc++ MDI application. Now i want to rename it so that the name on the applicatio,0,2019-02-17,"<p>Bit of a filthy hacky process this, but I've had to do it many a time...</p>

<p>Close the soluti",1
39753,2,1,2019-02-06,Giving PHP include()'d files parent variable scope,<p>Is there anyway to for an included file to be used in a parent scope to the one it was called in?,6,2019-02-06,"<pre><code>function include_use_scope($file, $defined_variables)
{
    extract($defined_variables);
",4
10047,1,2,2019-02-23,How to handle array of strings (char **) in ctypes in a 64-bit environment?,<p>I'm using ctypes to work with libgphoto2 in Python. The following code succeeds on a 32-bit machi,0,2019-02-23,"<p>The problem is that, by default, ctypes assumes that all functions return <code>int</code>, which",2
26517,2,2,2019-02-26,How can I access preferred applications from Java running on Linux?,<p>We have a multi-platform Java-based system that spawns <a href= http://www.adobe.com/products/rob,0,2019-02-26,"<p>Have a look at <a href=""http://java.sun.com/javase/6/docs/api/java/awt/Desktop.html"" rel=""nofollo",2
43955,3,3,2019-02-06,Using Thread with Vaadin?,<p>I'm trying to use <code>Thread</code> in my project to send emails. When I click on a <code>Butto,2,2019-02-06,"<p>To update UI elements from a background thread,
you have to activate either push or polling.</p>
",7
22421,1,2,2019-02-12,How to control parameter in method in java,<p>I have a very easy question but I don’t know what. The sample code below </p> <pre><code>public c,0,2019-02-12,"<pre><code>public int method(int i) {
    if (i &lt; 7) {
        i++;
        return method(i);
   ",3
17522,2,2,2019-02-08,Is it possible to annotate class constructor in Kotlin,<p><strong>Clarification</strong> This questions was asked before <code>kotlin</code> hit version 1.,4,2019-01-02,"<p>Hrm, I think the syntax has changed radically since this question was posted. The current way (ac",17
25032,3,2,2019-02-08,How to avoid repeating lambda boilerplate in python?,<p>I find myself writing too many of these:</p> <pre><code>upper = lambda c : c.upper() lower = lamb,0,2019-02-08,"<p>You can use unbound methods, rather than creating your own functions.</p>

<p>In your first two e",0
42082,2,1,2019-02-27,Sample onedrive winforms app vb.net,<p>I've been searching the net for a basic sample winforms app that is written in vb.net to upload a,0,2019-02-27,"<p>Looks like you're using the 'code' flow of OAuth, but you're missing a step. The 'code' you get b",0
49530,3,2,2019-02-18,Server still process browser navigated,<p>How does webserver know the browser no longer requires response. Say for example:</p> <ol> <li>Cl,0,2019-02-18,"<p>Each client request is bound with the browser's response :</p>

<ol>
<li>Client/browser sends a r",0
10086,2,2,2019-02-11,Rails selecting objects with conditions on associations,<p>I have Author(authors table) and has_many books. Class Book (books table). How can i select autho,0,2019-02-11,"<p>You can do it with sql:</p>

<pre><code> Author.where(:active =&gt; true).joins(:books).group(""au",2
